customer_id,region,join_date
26060,NY,2022-12-21 19:00:00
26061,unknown,2022-12-21 20:00:00
26062,California,2022-12-21 21:00:00
26063,New York,2022-12-21 22:00:00
26064,New York,2022-12-21 23:00:00
26065,New York,2022-12-22 00:00:00
26066,,2022-12-22 01:00:00
26067,unknown,2022-12-22 02:00:00
26068,,2022-12-22 03:00:00
26069,California,2022-12-22 04:00:00
26070,,2022-12-22 05:00:00
26071,CA,2022-12-22 06:00:00
26072,CA,
26073,California,2022-12-22 08:00:00
26074,,2022-12-22 09:00:00
26075,California,2022-12-22 10:00:00
26076,New York,2022-12-22 11:00:00
26077,NY,2022-12-22 12:00:00
26078,,2022-12-22 13:00:00
26079,,2022-12-22 14:00:00
26080,NY,2022-12-22 15:00:00
26081,NY,2022-12-22 16:00:00
26082,CA,2022-12-22 17:00:00
26083,NY,
26084,CA,2022-12-22 19:00:00
26085,California,2022-12-22 20:00:00
26086,CA,2022-12-22 21:00:00
26087,CA,2022-12-22 22:00:00
26088,California,2022-12-22 23:00:00
26089,CA,2022-12-23 00:00:00
26090,CA,
26091,unknown,2022-12-23 02:00:00
26092,NY,2022-12-23 03:00:00
26093,,2022-12-23 04:00:00
26094,unknown,2022-12-23 05:00:00
26095,California,2022-12-23 06:00:00
26096,New York,
26097,unknown,
26098,,2022-12-23 09:00:00
26099,CA,2022-12-23 10:00:00
26100,California,2022-12-23 11:00:00
26101,unknown,2022-12-23 12:00:00
26102,California,2022-12-23 13:00:00
26103,NY,2022-12-23 14:00:00
26104,NY,
26105,unknown,2022-12-23 16:00:00
26106,California,2022-12-23 17:00:00
26107,California,2022-12-23 18:00:00
26108,,2022-12-23 19:00:00
26109,unknown,2022-12-23 20:00:00
26110,CA,2022-12-23 21:00:00
26111,,2022-12-23 22:00:00
26112,California,2022-12-23 23:00:00
26113,California,2022-12-24 00:00:00
26114,California,2022-12-24 01:00:00
26115,NY,2022-12-24 02:00:00
26116,NY,2022-12-24 03:00:00
26117,NY,
26118,NY,2022-12-24 05:00:00
26119,unknown,2022-12-24 06:00:00
26120,NY,2022-12-24 07:00:00
26121,unknown,2022-12-24 08:00:00
26122,California,2022-12-24 09:00:00
26123,NY,
26124,New York,2022-12-24 11:00:00
26125,,2022-12-24 12:00:00
26126,California,2022-12-24 13:00:00
26127,NY,2022-12-24 14:00:00
26128,California,2022-12-24 15:00:00
26129,CA,
26130,unknown,2022-12-24 17:00:00
26131,CA,2022-12-24 18:00:00
26132,,2022-12-24 19:00:00
26133,,2022-12-24 20:00:00
26134,NY,2022-12-24 21:00:00
26135,,
26136,California,2022-12-24 23:00:00
26137,unknown,2022-12-25 00:00:00
26138,CA,2022-12-25 01:00:00
26139,unknown,2022-12-25 02:00:00
26140,NY,2022-12-25 03:00:00
26141,unknown,2022-12-25 04:00:00
26142,unknown,2022-12-25 05:00:00
26143,New York,2022-12-25 06:00:00
26144,unknown,2022-12-25 07:00:00
26145,CA,2022-12-25 08:00:00
26146,unknown,2022-12-25 09:00:00
26147,New York,2022-12-25 10:00:00
26148,unknown,2022-12-25 11:00:00
26149,NY,2022-12-25 12:00:00
26150,NY,2022-12-25 13:00:00
26151,NY,2022-12-25 14:00:00
26152,unknown,2022-12-25 15:00:00
26153,CA,
26154,CA,2022-12-25 17:00:00
26155,,2022-12-25 18:00:00
26156,California,2022-12-25 19:00:00
26157,,2022-12-25 20:00:00
26158,,2022-12-25 21:00:00
26159,NY,2022-12-25 22:00:00
26160,unknown,2022-12-25 23:00:00
26161,New York,2022-12-26 00:00:00
26162,NY,2022-12-26 01:00:00
26163,NY,2022-12-26 02:00:00
26164,New York,2022-12-26 03:00:00
26165,NY,2022-12-26 04:00:00
26166,New York,2022-12-26 05:00:00
26167,,2022-12-26 06:00:00
26168,CA,2022-12-26 07:00:00
26169,New York,2022-12-26 08:00:00
26170,,2022-12-26 09:00:00
26171,New York,2022-12-26 10:00:00
26172,California,2022-12-26 11:00:00
26173,New York,2022-12-26 12:00:00
26174,,2022-12-26 13:00:00
26175,CA,2022-12-26 14:00:00
26176,unknown,
26177,NY,2022-12-26 16:00:00
26178,NY,2022-12-26 17:00:00
26179,NY,2022-12-26 18:00:00
26180,CA,2022-12-26 19:00:00
26181,California,2022-12-26 20:00:00
26182,unknown,2022-12-26 21:00:00
26183,CA,2022-12-26 22:00:00
26184,,2022-12-26 23:00:00
26185,unknown,
26186,unknown,2022-12-27 01:00:00
26187,New York,2022-12-27 02:00:00
26188,California,2022-12-27 03:00:00
26189,NY,2022-12-27 04:00:00
26190,unknown,2022-12-27 05:00:00
26191,,2022-12-27 06:00:00
26192,New York,2022-12-27 07:00:00
26193,NY,2022-12-27 08:00:00
26194,unknown,2022-12-27 09:00:00
26195,,2022-12-27 10:00:00
26196,California,2022-12-27 11:00:00
26197,CA,2022-12-27 12:00:00
26198,New York,2022-12-27 13:00:00
26199,New York,2022-12-27 14:00:00
26200,,2022-12-27 15:00:00
26201,,2022-12-27 16:00:00
26202,New York,2022-12-27 17:00:00
26203,CA,2022-12-27 18:00:00
26204,NY,2022-12-27 19:00:00
26205,New York,2022-12-27 20:00:00
26206,unknown,2022-12-27 21:00:00
26207,New York,2022-12-27 22:00:00
26208,New York,2022-12-27 23:00:00
26209,,2022-12-28 00:00:00
26210,California,2022-12-28 01:00:00
26211,NY,2022-12-28 02:00:00
26212,New York,2022-12-28 03:00:00
26213,California,2022-12-28 04:00:00
26214,unknown,2022-12-28 05:00:00
26215,CA,2022-12-28 06:00:00
26216,New York,2022-12-28 07:00:00
26217,CA,2022-12-28 08:00:00
26218,CA,2022-12-28 09:00:00
26219,NY,2022-12-28 10:00:00
26220,NY,2022-12-28 11:00:00
26221,unknown,2022-12-28 12:00:00
26222,unknown,
26223,California,2022-12-28 14:00:00
26224,California,2022-12-28 15:00:00
26225,unknown,2022-12-28 16:00:00
26226,,2022-12-28 17:00:00
26227,,2022-12-28 18:00:00
26228,New York,2022-12-28 19:00:00
26229,NY,2022-12-28 20:00:00
26230,CA,2022-12-28 21:00:00
26231,unknown,2022-12-28 22:00:00
26232,California,2022-12-28 23:00:00
26233,California,2022-12-29 00:00:00
26234,,2022-12-29 01:00:00
26235,California,2022-12-29 02:00:00
26236,New York,2022-12-29 03:00:00
26237,unknown,
26238,New York,
26239,CA,2022-12-29 06:00:00
26240,California,
26241,,2022-12-29 08:00:00
26242,,2022-12-29 09:00:00
26243,California,
26244,CA,
26245,NY,2022-12-29 12:00:00
26246,California,2022-12-29 13:00:00
26247,California,2022-12-29 14:00:00
26248,CA,2022-12-29 15:00:00
26249,CA,2022-12-29 16:00:00
26250,,2022-12-29 17:00:00
26251,New York,2022-12-29 18:00:00
26252,CA,2022-12-29 19:00:00
26253,unknown,2022-12-29 20:00:00
26254,,2022-12-29 21:00:00
26255,unknown,2022-12-29 22:00:00
26256,NY,2022-12-29 23:00:00
26257,California,2022-12-30 00:00:00
26258,NY,2022-12-30 01:00:00
26259,New York,2022-12-30 02:00:00
26260,unknown,2022-12-30 03:00:00
26261,CA,
26262,unknown,2022-12-30 05:00:00
26263,,
26264,,2022-12-30 07:00:00
26265,,2022-12-30 08:00:00
26266,NY,2022-12-30 09:00:00
26267,CA,2022-12-30 10:00:00
26268,California,2022-12-30 11:00:00
26269,California,2022-12-30 12:00:00
26270,,
26271,California,2022-12-30 14:00:00
26272,,2022-12-30 15:00:00
26273,CA,2022-12-30 16:00:00
26274,,2022-12-30 17:00:00
26275,New York,2022-12-30 18:00:00
26276,CA,2022-12-30 19:00:00
26277,NY,2022-12-30 20:00:00
26278,NY,2022-12-30 21:00:00
26279,unknown,2022-12-30 22:00:00
26280,CA,2022-12-30 23:00:00
26281,New York,2022-12-31 00:00:00
26282,unknown,2022-12-31 01:00:00
26283,NY,2022-12-31 02:00:00
26284,New York,
26285,,2022-12-31 04:00:00
26286,California,2022-12-31 05:00:00
26287,unknown,2022-12-31 06:00:00
26288,New York,2022-12-31 07:00:00
26289,New York,2022-12-31 08:00:00
26290,NY,2022-12-31 09:00:00
26291,NY,2022-12-31 10:00:00
26292,,2022-12-31 11:00:00
26293,New York,2022-12-31 12:00:00
26294,,2022-12-31 13:00:00
26295,unknown,
26296,New York,2022-12-31 15:00:00
26297,unknown,
26298,California,2022-12-31 17:00:00
26299,unknown,2022-12-31 18:00:00
26300,CA,2022-12-31 19:00:00
26301,,2022-12-31 20:00:00
26302,CA,2022-12-31 21:00:00
26303,NY,2022-12-31 22:00:00
26304,,2022-12-31 23:00:00
26305,NY,2023-01-01 00:00:00
26306,New York,2023-01-01 01:00:00
26307,unknown,2023-01-01 02:00:00
26308,unknown,2023-01-01 03:00:00
26309,New York,2023-01-01 04:00:00
26310,,2023-01-01 05:00:00
26311,unknown,2023-01-01 06:00:00
26312,NY,2023-01-01 07:00:00
26313,NY,2023-01-01 08:00:00
26314,NY,2023-01-01 09:00:00
26315,,2023-01-01 10:00:00
26316,New York,2023-01-01 11:00:00
26317,New York,2023-01-01 12:00:00
26318,NY,2023-01-01 13:00:00
26319,unknown,2023-01-01 14:00:00
26320,unknown,2023-01-01 15:00:00
26321,,2023-01-01 16:00:00
26322,New York,2023-01-01 17:00:00
26323,California,2023-01-01 18:00:00
26324,CA,2023-01-01 19:00:00
26325,unknown,2023-01-01 20:00:00
26326,New York,2023-01-01 21:00:00
26327,NY,2023-01-01 22:00:00
26328,NY,2023-01-01 23:00:00
26329,CA,2023-01-02 00:00:00
26330,NY,2023-01-02 01:00:00
26331,CA,2023-01-02 02:00:00
26332,unknown,2023-01-02 03:00:00
26333,New York,2023-01-02 04:00:00
26334,unknown,2023-01-02 05:00:00
26335,NY,2023-01-02 06:00:00
26336,,2023-01-02 07:00:00
26337,,2023-01-02 08:00:00
26338,NY,2023-01-02 09:00:00
26339,California,2023-01-02 10:00:00
26340,CA,2023-01-02 11:00:00
26341,unknown,2023-01-02 12:00:00
26342,CA,2023-01-02 13:00:00
26343,CA,2023-01-02 14:00:00
26344,NY,2023-01-02 15:00:00
26345,NY,2023-01-02 16:00:00
26346,,2023-01-02 17:00:00
26347,unknown,
26348,,2023-01-02 19:00:00
26349,unknown,2023-01-02 20:00:00
26350,,2023-01-02 21:00:00
26351,unknown,2023-01-02 22:00:00
26352,New York,
26353,CA,2023-01-03 00:00:00
26354,CA,2023-01-03 01:00:00
26355,CA,2023-01-03 02:00:00
26356,CA,2023-01-03 03:00:00
26357,unknown,2023-01-03 04:00:00
26358,NY,2023-01-03 05:00:00
26359,CA,2023-01-03 06:00:00
26360,California,2023-01-03 07:00:00
26361,,2023-01-03 08:00:00
26362,CA,
26363,California,2023-01-03 10:00:00
26364,CA,2023-01-03 11:00:00
26365,CA,2023-01-03 12:00:00
26366,New York,2023-01-03 13:00:00
26367,California,2023-01-03 14:00:00
26368,unknown,2023-01-03 15:00:00
26369,,2023-01-03 16:00:00
26370,unknown,
26371,California,2023-01-03 18:00:00
26372,NY,2023-01-03 19:00:00
26373,New York,
26374,unknown,2023-01-03 21:00:00
26375,New York,2023-01-03 22:00:00
26376,unknown,2023-01-03 23:00:00
26377,California,2023-01-04 00:00:00
26378,CA,2023-01-04 01:00:00
26379,,2023-01-04 02:00:00
26380,CA,2023-01-04 03:00:00
26381,,2023-01-04 04:00:00
26382,California,2023-01-04 05:00:00
26383,New York,2023-01-04 06:00:00
26384,NY,2023-01-04 07:00:00
26385,CA,2023-01-04 08:00:00
26386,NY,2023-01-04 09:00:00
26387,CA,2023-01-04 10:00:00
26388,,2023-01-04 11:00:00
26389,unknown,2023-01-04 12:00:00
26390,New York,2023-01-04 13:00:00
26391,New York,2023-01-04 14:00:00
26392,California,2023-01-04 15:00:00
26393,California,2023-01-04 16:00:00
26394,California,2023-01-04 17:00:00
26395,NY,2023-01-04 18:00:00
26396,unknown,2023-01-04 19:00:00
26397,unknown,2023-01-04 20:00:00
26398,New York,2023-01-04 21:00:00
26399,,2023-01-04 22:00:00
26400,unknown,2023-01-04 23:00:00
26401,California,2023-01-05 00:00:00
26402,NY,2023-01-05 01:00:00
26403,NY,2023-01-05 02:00:00
26404,New York,2023-01-05 03:00:00
26405,,2023-01-05 04:00:00
26406,California,2023-01-05 05:00:00
26407,NY,2023-01-05 06:00:00
26408,CA,2023-01-05 07:00:00
26409,unknown,2023-01-05 08:00:00
26410,NY,2023-01-05 09:00:00
26411,NY,2023-01-05 10:00:00
26412,CA,2023-01-05 11:00:00
26413,NY,2023-01-05 12:00:00
26414,unknown,2023-01-05 13:00:00
26415,,
26416,New York,2023-01-05 15:00:00
26417,New York,2023-01-05 16:00:00
26418,NY,2023-01-05 17:00:00
26419,unknown,2023-01-05 18:00:00
26420,unknown,2023-01-05 19:00:00
26421,New York,2023-01-05 20:00:00
26422,CA,2023-01-05 21:00:00
26423,California,2023-01-05 22:00:00
26424,New York,
26425,New York,2023-01-06 00:00:00
26426,California,2023-01-06 01:00:00
26427,,2023-01-06 02:00:00
26428,New York,2023-01-06 03:00:00
26429,NY,2023-01-06 04:00:00
26430,,2023-01-06 05:00:00
26431,New York,
26432,California,2023-01-06 07:00:00
26433,unknown,2023-01-06 08:00:00
26434,CA,2023-01-06 09:00:00
26435,California,2023-01-06 10:00:00
26436,unknown,2023-01-06 11:00:00
26437,CA,
26438,CA,2023-01-06 13:00:00
26439,New York,2023-01-06 14:00:00
26440,unknown,2023-01-06 15:00:00
26441,unknown,2023-01-06 16:00:00
26442,unknown,2023-01-06 17:00:00
26443,New York,2023-01-06 18:00:00
26444,NY,
26445,California,2023-01-06 20:00:00
26446,NY,2023-01-06 21:00:00
26447,NY,2023-01-06 22:00:00
26448,California,2023-01-06 23:00:00
26449,unknown,2023-01-07 00:00:00
26450,unknown,2023-01-07 01:00:00
26451,New York,2023-01-07 02:00:00
26452,CA,2023-01-07 03:00:00
26453,New York,2023-01-07 04:00:00
26454,unknown,2023-01-07 05:00:00
26455,,2023-01-07 06:00:00
26456,CA,2023-01-07 07:00:00
26457,NY,2023-01-07 08:00:00
26458,CA,2023-01-07 09:00:00
26459,NY,
26460,California,2023-01-07 11:00:00
26461,California,2023-01-07 12:00:00
26462,New York,2023-01-07 13:00:00
26463,unknown,2023-01-07 14:00:00
26464,unknown,2023-01-07 15:00:00
26465,,2023-01-07 16:00:00
26466,CA,2023-01-07 17:00:00
26467,California,2023-01-07 18:00:00
26468,California,2023-01-07 19:00:00
26469,CA,
26470,CA,2023-01-07 21:00:00
26471,unknown,2023-01-07 22:00:00
26472,unknown,
26473,California,
26474,NY,2023-01-08 01:00:00
26475,California,2023-01-08 02:00:00
26476,California,2023-01-08 03:00:00
26477,California,
26478,CA,2023-01-08 05:00:00
26479,CA,2023-01-08 06:00:00
26480,CA,2023-01-08 07:00:00
26481,NY,2023-01-08 08:00:00
26482,,2023-01-08 09:00:00
26483,NY,2023-01-08 10:00:00
26484,California,
26485,California,2023-01-08 12:00:00
26486,,2023-01-08 13:00:00
26487,NY,2023-01-08 14:00:00
26488,CA,2023-01-08 15:00:00
26489,New York,2023-01-08 16:00:00
26490,California,2023-01-08 17:00:00
26491,unknown,2023-01-08 18:00:00
26492,California,2023-01-08 19:00:00
26493,CA,2023-01-08 20:00:00
26494,unknown,2023-01-08 21:00:00
26495,CA,2023-01-08 22:00:00
26496,unknown,
26497,NY,2023-01-09 00:00:00
26498,unknown,2023-01-09 01:00:00
26499,New York,2023-01-09 02:00:00
26500,unknown,2023-01-09 03:00:00
26501,CA,2023-01-09 04:00:00
26502,California,2023-01-09 05:00:00
26503,,2023-01-09 06:00:00
26504,CA,2023-01-09 07:00:00
26505,,2023-01-09 08:00:00
26506,unknown,2023-01-09 09:00:00
26507,CA,2023-01-09 10:00:00
26508,unknown,2023-01-09 11:00:00
26509,California,2023-01-09 12:00:00
26510,California,2023-01-09 13:00:00
26511,NY,2023-01-09 14:00:00
26512,New York,2023-01-09 15:00:00
26513,NY,2023-01-09 16:00:00
26514,unknown,2023-01-09 17:00:00
26515,unknown,2023-01-09 18:00:00
26516,unknown,2023-01-09 19:00:00
26517,California,
26518,unknown,2023-01-09 21:00:00
26519,NY,2023-01-09 22:00:00
26520,unknown,2023-01-09 23:00:00
26521,NY,2023-01-10 00:00:00
26522,California,2023-01-10 01:00:00
26523,California,2023-01-10 02:00:00
26524,New York,2023-01-10 03:00:00
26525,CA,
26526,CA,2023-01-10 05:00:00
26527,CA,2023-01-10 06:00:00
26528,,2023-01-10 07:00:00
26529,CA,2023-01-10 08:00:00
26530,NY,2023-01-10 09:00:00
26531,CA,2023-01-10 10:00:00
26532,CA,2023-01-10 11:00:00
26533,CA,2023-01-10 12:00:00
26534,unknown,2023-01-10 13:00:00
26535,unknown,2023-01-10 14:00:00
26536,California,2023-01-10 15:00:00
26537,California,2023-01-10 16:00:00
26538,NY,2023-01-10 17:00:00
26539,,2023-01-10 18:00:00
26540,NY,2023-01-10 19:00:00
26541,California,2023-01-10 20:00:00
26542,CA,2023-01-10 21:00:00
26543,NY,2023-01-10 22:00:00
26544,NY,2023-01-10 23:00:00
26545,unknown,2023-01-11 00:00:00
26546,unknown,2023-01-11 01:00:00
26547,unknown,2023-01-11 02:00:00
26548,NY,
26549,unknown,2023-01-11 04:00:00
26550,,
26551,unknown,2023-01-11 06:00:00
26552,New York,2023-01-11 07:00:00
26553,NY,2023-01-11 08:00:00
26554,,2023-01-11 09:00:00
26555,unknown,2023-01-11 10:00:00
26556,,2023-01-11 11:00:00
26557,unknown,
26558,New York,2023-01-11 13:00:00
26559,,2023-01-11 14:00:00
26560,California,2023-01-11 15:00:00
26561,California,2023-01-11 16:00:00
26562,CA,2023-01-11 17:00:00
26563,New York,2023-01-11 18:00:00
26564,NY,2023-01-11 19:00:00
26565,California,2023-01-11 20:00:00
26566,CA,2023-01-11 21:00:00
26567,CA,2023-01-11 22:00:00
26568,New York,2023-01-11 23:00:00
26569,,2023-01-12 00:00:00
26570,NY,2023-01-12 01:00:00
26571,CA,2023-01-12 02:00:00
26572,CA,2023-01-12 03:00:00
26573,CA,2023-01-12 04:00:00
26574,NY,2023-01-12 05:00:00
26575,NY,2023-01-12 06:00:00
26576,unknown,2023-01-12 07:00:00
26577,unknown,2023-01-12 08:00:00
26578,New York,2023-01-12 09:00:00
26579,,2023-01-12 10:00:00
26580,,2023-01-12 11:00:00
26581,California,2023-01-12 12:00:00
26582,NY,
26583,,2023-01-12 14:00:00
26584,CA,2023-01-12 15:00:00
26585,unknown,2023-01-12 16:00:00
26586,CA,2023-01-12 17:00:00
26587,CA,2023-01-12 18:00:00
26588,CA,2023-01-12 19:00:00
26589,CA,2023-01-12 20:00:00
26590,California,2023-01-12 21:00:00
26591,,2023-01-12 22:00:00
26592,New York,
26593,,2023-01-13 00:00:00
26594,,2023-01-13 01:00:00
26595,New York,2023-01-13 02:00:00
26596,NY,2023-01-13 03:00:00
26597,NY,2023-01-13 04:00:00
26598,California,2023-01-13 05:00:00
26599,NY,2023-01-13 06:00:00
26600,unknown,2023-01-13 07:00:00
26601,CA,2023-01-13 08:00:00
26602,unknown,2023-01-13 09:00:00
26603,California,2023-01-13 10:00:00
26604,unknown,2023-01-13 11:00:00
26605,NY,2023-01-13 12:00:00
26606,NY,2023-01-13 13:00:00
26607,NY,2023-01-13 14:00:00
26608,CA,2023-01-13 15:00:00
26609,NY,2023-01-13 16:00:00
26610,California,2023-01-13 17:00:00
26611,New York,2023-01-13 18:00:00
26612,unknown,2023-01-13 19:00:00
26613,CA,2023-01-13 20:00:00
26614,CA,2023-01-13 21:00:00
26615,California,2023-01-13 22:00:00
26616,,2023-01-13 23:00:00
26617,CA,2023-01-14 00:00:00
26618,CA,2023-01-14 01:00:00
26619,California,2023-01-14 02:00:00
26620,unknown,2023-01-14 03:00:00
26621,New York,2023-01-14 04:00:00
26622,NY,2023-01-14 05:00:00
26623,New York,2023-01-14 06:00:00
26624,unknown,2023-01-14 07:00:00
26625,California,2023-01-14 08:00:00
26626,,2023-01-14 09:00:00
26627,California,2023-01-14 10:00:00
26628,California,2023-01-14 11:00:00
26629,California,2023-01-14 12:00:00
26630,California,2023-01-14 13:00:00
26631,New York,2023-01-14 14:00:00
26632,New York,2023-01-14 15:00:00
26633,New York,2023-01-14 16:00:00
26634,,2023-01-14 17:00:00
26635,CA,2023-01-14 18:00:00
26636,New York,2023-01-14 19:00:00
26637,New York,2023-01-14 20:00:00
26638,unknown,2023-01-14 21:00:00
26639,CA,2023-01-14 22:00:00
26640,NY,2023-01-14 23:00:00
26641,NY,2023-01-15 00:00:00
26642,,2023-01-15 01:00:00
26643,,2023-01-15 02:00:00
26644,unknown,2023-01-15 03:00:00
26645,California,2023-01-15 04:00:00
26646,NY,2023-01-15 05:00:00
26647,NY,2023-01-15 06:00:00
26648,NY,2023-01-15 07:00:00
26649,CA,2023-01-15 08:00:00
26650,CA,2023-01-15 09:00:00
26651,New York,2023-01-15 10:00:00
26652,unknown,2023-01-15 11:00:00
26653,NY,2023-01-15 12:00:00
26654,CA,2023-01-15 13:00:00
26655,unknown,2023-01-15 14:00:00
26656,,2023-01-15 15:00:00
26657,,2023-01-15 16:00:00
26658,CA,2023-01-15 17:00:00
26659,,2023-01-15 18:00:00
26660,NY,
26661,NY,2023-01-15 20:00:00
26662,California,2023-01-15 21:00:00
26663,New York,2023-01-15 22:00:00
26664,California,2023-01-15 23:00:00
26665,CA,2023-01-16 00:00:00
26666,CA,2023-01-16 01:00:00
26667,NY,2023-01-16 02:00:00
26668,California,2023-01-16 03:00:00
26669,unknown,2023-01-16 04:00:00
26670,California,2023-01-16 05:00:00
26671,California,2023-01-16 06:00:00
26672,California,2023-01-16 07:00:00
26673,unknown,2023-01-16 08:00:00
26674,CA,2023-01-16 09:00:00
26675,CA,2023-01-16 10:00:00
26676,California,2023-01-16 11:00:00
26677,,2023-01-16 12:00:00
26678,CA,2023-01-16 13:00:00
26679,California,2023-01-16 14:00:00
26680,California,2023-01-16 15:00:00
26681,California,
26682,CA,
26683,,2023-01-16 18:00:00
26684,NY,2023-01-16 19:00:00
26685,,2023-01-16 20:00:00
26686,CA,2023-01-16 21:00:00
26687,CA,2023-01-16 22:00:00
26688,New York,2023-01-16 23:00:00
26689,,2023-01-17 00:00:00
26690,New York,2023-01-17 01:00:00
26691,unknown,2023-01-17 02:00:00
26692,unknown,2023-01-17 03:00:00
26693,California,2023-01-17 04:00:00
26694,unknown,2023-01-17 05:00:00
26695,California,2023-01-17 06:00:00
26696,NY,2023-01-17 07:00:00
26697,,2023-01-17 08:00:00
26698,NY,2023-01-17 09:00:00
26699,CA,2023-01-17 10:00:00
26700,unknown,2023-01-17 11:00:00
26701,,
26702,NY,2023-01-17 13:00:00
26703,New York,2023-01-17 14:00:00
26704,California,2023-01-17 15:00:00
26705,CA,2023-01-17 16:00:00
26706,California,2023-01-17 17:00:00
26707,New York,2023-01-17 18:00:00
26708,California,2023-01-17 19:00:00
26709,,2023-01-17 20:00:00
26710,unknown,2023-01-17 21:00:00
26711,New York,2023-01-17 22:00:00
26712,NY,2023-01-17 23:00:00
26713,CA,
26714,New York,2023-01-18 01:00:00
26715,unknown,2023-01-18 02:00:00
26716,California,2023-01-18 03:00:00
26717,unknown,2023-01-18 04:00:00
26718,CA,2023-01-18 05:00:00
26719,,2023-01-18 06:00:00
26720,NY,2023-01-18 07:00:00
26721,unknown,2023-01-18 08:00:00
26722,New York,2023-01-18 09:00:00
26723,unknown,
26724,,2023-01-18 11:00:00
26725,unknown,2023-01-18 12:00:00
26726,,2023-01-18 13:00:00
26727,unknown,2023-01-18 14:00:00
26728,New York,
26729,New York,2023-01-18 16:00:00
26730,unknown,2023-01-18 17:00:00
26731,,2023-01-18 18:00:00
26732,New York,2023-01-18 19:00:00
26733,New York,2023-01-18 20:00:00
26734,NY,
26735,NY,2023-01-18 22:00:00
26736,NY,2023-01-18 23:00:00
26737,unknown,2023-01-19 00:00:00
26738,California,2023-01-19 01:00:00
26739,,2023-01-19 02:00:00
26740,unknown,2023-01-19 03:00:00
26741,,2023-01-19 04:00:00
26742,California,2023-01-19 05:00:00
26743,CA,2023-01-19 06:00:00
26744,unknown,2023-01-19 07:00:00
26745,California,2023-01-19 08:00:00
26746,NY,2023-01-19 09:00:00
26747,NY,2023-01-19 10:00:00
26748,unknown,2023-01-19 11:00:00
26749,,2023-01-19 12:00:00
26750,,2023-01-19 13:00:00
26751,unknown,2023-01-19 14:00:00
26752,CA,2023-01-19 15:00:00
26753,California,2023-01-19 16:00:00
26754,unknown,2023-01-19 17:00:00
26755,,2023-01-19 18:00:00
26756,,2023-01-19 19:00:00
26757,unknown,2023-01-19 20:00:00
26758,unknown,2023-01-19 21:00:00
26759,,2023-01-19 22:00:00
26760,NY,2023-01-19 23:00:00
26761,California,2023-01-20 00:00:00
26762,,
26763,New York,2023-01-20 02:00:00
26764,CA,2023-01-20 03:00:00
26765,New York,2023-01-20 04:00:00
26766,,2023-01-20 05:00:00
26767,NY,
26768,unknown,2023-01-20 07:00:00
26769,unknown,2023-01-20 08:00:00
26770,California,2023-01-20 09:00:00
26771,,2023-01-20 10:00:00
26772,unknown,2023-01-20 11:00:00
26773,CA,2023-01-20 12:00:00
26774,California,2023-01-20 13:00:00
26775,NY,2023-01-20 14:00:00
26776,CA,2023-01-20 15:00:00
26777,NY,2023-01-20 16:00:00
26778,California,2023-01-20 17:00:00
26779,CA,
26780,unknown,2023-01-20 19:00:00
26781,NY,2023-01-20 20:00:00
26782,New York,2023-01-20 21:00:00
26783,California,
26784,California,2023-01-20 23:00:00
26785,California,2023-01-21 00:00:00
26786,CA,2023-01-21 01:00:00
26787,CA,
26788,California,
26789,California,
26790,CA,2023-01-21 05:00:00
26791,New York,2023-01-21 06:00:00
26792,unknown,2023-01-21 07:00:00
26793,California,2023-01-21 08:00:00
26794,,2023-01-21 09:00:00
26795,California,2023-01-21 10:00:00
26796,unknown,2023-01-21 11:00:00
26797,unknown,2023-01-21 12:00:00
26798,,2023-01-21 13:00:00
26799,CA,2023-01-21 14:00:00
26800,New York,2023-01-21 15:00:00
26801,New York,2023-01-21 16:00:00
26802,unknown,2023-01-21 17:00:00
26803,unknown,2023-01-21 18:00:00
26804,NY,
26805,,
26806,CA,2023-01-21 21:00:00
26807,,
26808,New York,2023-01-21 23:00:00
26809,CA,2023-01-22 00:00:00
26810,CA,2023-01-22 01:00:00
26811,NY,2023-01-22 02:00:00
26812,unknown,2023-01-22 03:00:00
26813,,2023-01-22 04:00:00
26814,unknown,2023-01-22 05:00:00
26815,unknown,
26816,NY,2023-01-22 07:00:00
26817,,2023-01-22 08:00:00
26818,California,2023-01-22 09:00:00
26819,,2023-01-22 10:00:00
26820,,2023-01-22 11:00:00
26821,unknown,2023-01-22 12:00:00
26822,California,2023-01-22 13:00:00
26823,New York,2023-01-22 14:00:00
26824,California,2023-01-22 15:00:00
26825,unknown,2023-01-22 16:00:00
26826,New York,2023-01-22 17:00:00
26827,,2023-01-22 18:00:00
26828,California,2023-01-22 19:00:00
26829,New York,2023-01-22 20:00:00
26830,California,2023-01-22 21:00:00
26831,New York,2023-01-22 22:00:00
26832,NY,2023-01-22 23:00:00
26833,CA,2023-01-23 00:00:00
26834,,2023-01-23 01:00:00
26835,,2023-01-23 02:00:00
26836,NY,2023-01-23 03:00:00
26837,NY,2023-01-23 04:00:00
26838,CA,2023-01-23 05:00:00
26839,,
26840,,2023-01-23 07:00:00
26841,NY,2023-01-23 08:00:00
26842,California,2023-01-23 09:00:00
26843,unknown,2023-01-23 10:00:00
26844,California,2023-01-23 11:00:00
26845,NY,2023-01-23 12:00:00
26846,New York,2023-01-23 13:00:00
26847,CA,2023-01-23 14:00:00
26848,CA,2023-01-23 15:00:00
26849,New York,2023-01-23 16:00:00
26850,NY,2023-01-23 17:00:00
